county,date,per_capita_rate 
Jefferson,2020-05-13,268.64
Jefferson,2020-05-13,-315.78
Jefferson,2020-05-13,-1.68
Jefferson,2020-05-13,-2.62
Jefferson,2020-05-13,17.21
Jefferson,2020-05-13,-11.41
Jefferson,2020-05-13,-5.05
Jefferson,2020-05-13,1.31
Jefferson,2020-05-13,331.5
Jefferson,2020-05-13,943.8
Jefferson,2020-05-13,-1272.3
Jefferson,2020-05-13,52.76
Jefferson,2020-05-13,-58.18
Jefferson,2020-05-13,0.56
Jefferson,2020-05-13,11.6
Jefferson,2020-05-13,-2.24
Jefferson,2020-05-13,-9.92
Jefferson,2020-05-13,3.93
Jefferson,2020-05-13,-3.18
Jefferson,2020-05-13,3.55
Jefferson,2020-05-13,69.78
Jefferson,2020-05-13,-69.22
Jefferson,2020-05-13,11.79
Jefferson,2020-05-13,-7.11
Jefferson,2020-05-14,221.31
Jefferson,2020-05-14,-175.29
Jefferson,2020-05-14,270.89
Jefferson,2020-05-14,-321.77
Jefferson,2020-05-14,-1.12
Jefferson,2020-05-14,-3.18
Jefferson,2020-05-14,17.4
Jefferson,2020-05-14,-11.6
Jefferson,2020-05-14,-5.05
Jefferson,2020-05-14,1.31
Jefferson,2020-05-14,337.86
Jefferson,2020-05-14,942.49
Jefferson,2020-05-14,-1277.17
Jefferson,2020-05-14,52.94
Jefferson,2020-05-14,-58.55
Jefferson,2020-05-14,0.56
Jefferson,2020-05-14,11.79
Jefferson,2020-05-14,-2.06
Jefferson,2020-05-14,-10.29
Jefferson,2020-05-14,3.93
Jefferson,2020-05-14,-3.18
Jefferson,2020-05-14,3.55
Jefferson,2020-05-14,73.33
Jefferson,2020-05-14,-72.77
Jefferson,2020-05-14,12.53
Jefferson,2020-05-14,-7.48
Jefferson,2020-05-15,224.86
Jefferson,2020-05-15,-177.35
Jefferson,2020-05-15,274.07
Jefferson,2020-05-15,-326.82
Jefferson,2020-05-15,-1.12
Jefferson,2020-05-15,-2.99
Jefferson,2020-05-15,17.21
Jefferson,2020-05-15,-11.6
Jefferson,2020-05-15,-4.86
Jefferson,2020-05-15,1.5
Jefferson,2020-05-15,345.34
Jefferson,2020-05-15,941.55
Jefferson,2020-05-15,-1283.9
Jefferson,2020-05-15,53.13
Jefferson,2020-05-15,-58.93
Jefferson,2020-05-15,0.56
Jefferson,2020-05-15,12.16
Jefferson,2020-05-15,-2.24
Jefferson,2020-05-15,-10.48
Jefferson,2020-05-15,3.93
Jefferson,2020-05-15,-3.18
Jefferson,2020-05-15,3.55
Jefferson,2020-05-15,75.39
Jefferson,2020-05-15,-74.83
Jefferson,2020-05-15,12.53
Jefferson,2020-05-15,-7.11
Jefferson,2020-05-16,232.16
Jefferson,2020-05-16,-175.29
Jefferson,2020-05-16,269.01
Jefferson,2020-05-16,-331.5
Jefferson,2020-05-16,-1.12
Jefferson,2020-05-16,-2.81
Jefferson,2020-05-16,17.02
Jefferson,2020-05-16,-11.79
Jefferson,2020-05-16,-4.3
Jefferson,2020-05-16,1.12
Jefferson,2020-05-16,356.19
Jefferson,2020-05-16,946.6
Jefferson,2020-05-16,-1299.61
Jefferson,2020-05-16,54.44
Jefferson,2020-05-16,-60.43
Jefferson,2020-05-16,0.56
Jefferson,2020-05-16,12.16
Jefferson,2020-05-16,-2.24
Jefferson,2020-05-16,-10.48
Jefferson,2020-05-16,3.93
Jefferson,2020-05-16,-3.18
Jefferson,2020-05-16,3.55
Jefferson,2020-05-16,76.7
Jefferson,2020-05-16,-75.95
Jefferson,2020-05-16,12.72
Jefferson,2020-05-16,-7.48
Jefferson,2020-05-17,238.52
Jefferson,2020-05-17,-157.52
Jefferson,2020-05-17,250.68
Jefferson,2020-05-17,-337.3
Jefferson,2020-05-17,-1.12
Jefferson,2020-05-17,-2.81
Jefferson,2020-05-17,17.02
Jefferson,2020-05-17,-11.6
Jefferson,2020-05-17,-4.49
Jefferson,2020-05-17,1.12
Jefferson,2020-05-17,356.19
Jefferson,2020-05-17,957.27
Jefferson,2020-05-17,-1309.9
Jefferson,2020-05-17,54.44
Jefferson,2020-05-17,-60.8
Jefferson,2020-05-17,0.56
Jefferson,2020-05-17,12.16
Jefferson,2020-05-17,-1.87
Jefferson,2020-05-17,-10.85
Jefferson,2020-05-17,3.93
Jefferson,2020-05-17,-3.18
Jefferson,2020-05-17,3.55
Jefferson,2020-05-17,76.7
Jefferson,2020-05-17,-75.95
Jefferson,2020-05-17,13.1
Jefferson,2020-05-17,-7.48
Jefferson,2020-05-18,242.26
Jefferson,2020-05-18,-161.63
Jefferson,2020-05-18,254.05
Jefferson,2020-05-18,-340.66
Jefferson,2020-05-18,-0.94
Jefferson,2020-05-18,-2.99
Jefferson,2020-05-18,17.21
Jefferson,2020-05-18,-11.04
Jefferson,2020-05-18,-5.24
Jefferson,2020-05-18,1.5
Jefferson,2020-05-18,372.09
Jefferson,2020-05-18,944.73
Jefferson,2020-05-18,-1313.65
Jefferson,2020-05-18,54.81
Jefferson,2020-05-18,-61.17
Jefferson,2020-05-18,0.56
Jefferson,2020-05-18,12.16
Jefferson,2020-05-18,-1.87
Jefferson,2020-05-18,-10.85
Jefferson,2020-05-18,3.93
Jefferson,2020-05-18,-3.18
Jefferson,2020-05-18,3.55
Jefferson,2020-05-18,81.75
Jefferson,2020-05-18,-81.0
Jefferson,2020-05-18,13.28
Jefferson,2020-05-18,-7.48
Jefferson,2020-05-19,244.32
Jefferson,2020-05-19,-162.76
Jefferson,2020-05-19,259.1
Jefferson,2020-05-19,-346.84
Jefferson,2020-05-19,-0.56
Jefferson,2020-05-19,-3.37
Jefferson,2020-05-19,17.4
Jefferson,2020-05-19,-11.04
Jefferson,2020-05-19,-5.43
Jefferson,2020-05-19,1.5
Jefferson,2020-05-19,382.94
Jefferson,2020-05-19,940.62
Jefferson,2020-05-19,-1320.19
Jefferson,2020-05-19,54.81
Jefferson,2020-05-19,-61.36
Jefferson,2020-05-19,0.56
Jefferson,2020-05-19,12.16
Jefferson,2020-05-19,-1.87
Jefferson,2020-05-19,-10.85
Jefferson,2020-05-19,3.93
Jefferson,2020-05-19,-3.18
Jefferson,2020-05-19,3.55
Jefferson,2020-05-19,82.31
Jefferson,2020-05-19,-81.57
Jefferson,2020-05-19,13.47
Jefferson,2020-05-19,-7.48
Jefferson,2020-05-20,256.48
Jefferson,2020-05-20,-174.73
Jefferson,2020-05-20,268.08
Jefferson,2020-05-20,-356.19
Jefferson,2020-05-20,-0.37
Jefferson,2020-05-20,-3.55
Jefferson,2020-05-20,17.4
Jefferson,2020-05-20,-10.85
Jefferson,2020-05-20,-5.43
Jefferson,2020-05-20,1.5
Jefferson,2020-05-20,389.87
Jefferson,2020-05-20,939.68
Jefferson,2020-05-20,-1326.37
Jefferson,2020-05-20,54.81
Jefferson,2020-05-20,-61.36
Jefferson,2020-05-20,0.56
Jefferson,2020-05-20,12.16
Jefferson,2020-05-20,-1.68
Jefferson,2020-05-20,-11.04
Jefferson,2020-05-20,3.93
Jefferson,2020-05-20,-3.18
Jefferson,2020-05-20,3.55
Jefferson,2020-05-20,83.44
Jefferson,2020-05-20,-82.69
Jefferson,2020-05-20,15.9
Jefferson,2020-05-20,-9.92
Jefferson,2020-05-21,263.22
Jefferson,2020-05-21,-181.28
Jefferson,2020-05-21,275.75
Jefferson,2020-05-21,-363.68
Jefferson,2020-05-21,-0.75
Jefferson,2020-05-21,-3.55
Jefferson,2020-05-21,17.21
Jefferson,2020-05-21,-10.66
Jefferson,2020-05-21,-5.24
Jefferson,2020-05-21,1.31
Jefferson,2020-05-21,397.16
Jefferson,2020-05-21,941.18
Jefferson,2020-05-21,-1334.79
Jefferson,2020-05-21,54.81
Jefferson,2020-05-21,-61.73
Jefferson,2020-05-21,0.56
Jefferson,2020-05-21,12.16
Jefferson,2020-05-21,-1.68
Jefferson,2020-05-21,-11.04
Jefferson,2020-05-21,4.12
Jefferson,2020-05-21,-3.37
Jefferson,2020-05-21,3.74
Jefferson,2020-05-21,83.25
Jefferson,2020-05-21,-82.69
Jefferson,2020-05-21,19.08
Jefferson,2020-05-21,-12.16
Jefferson,2020-05-22,267.71
Jefferson,2020-05-22,-186.51
Jefferson,2020-05-22,280.24
Jefferson,2020-05-22,-368.54
Jefferson,2020-05-22,-0.56
Jefferson,2020-05-22,-3.55
Jefferson,2020-05-22,17.21
Jefferson,2020-05-22,-10.66
Jefferson,2020-05-22,-5.24
Jefferson,2020-05-22,1.31
Jefferson,2020-05-22,413.81
Jefferson,2020-05-22,935.19
Jefferson,2020-05-22,-1345.45
Jefferson,2020-05-22,55.0
Jefferson,2020-05-22,-61.92
Jefferson,2020-05-22,0.56
Jefferson,2020-05-22,12.35
Jefferson,2020-05-22,-1.87
Jefferson,2020-05-22,-11.04
Jefferson,2020-05-22,4.12
Jefferson,2020-05-22,-3.37
Jefferson,2020-05-22,3.74
Jefferson,2020-05-22,84.0
Jefferson,2020-05-22,-83.44
Jefferson,2020-05-22,21.14
Jefferson,2020-05-22,-12.72
Jefferson,2020-05-23,280.61
Jefferson,2020-05-23,-200.36
Jefferson,2020-05-23,285.48
Jefferson,2020-05-23,-374.34
Jefferson,2020-05-23,-0.56
Jefferson,2020-05-23,-3.55
Jefferson,2020-05-23,17.4
Jefferson,2020-05-23,-10.85
Jefferson,2020-05-23,-5.24
Jefferson,2020-05-23,1.31
Jefferson,2020-05-23,416.8
Jefferson,2020-05-23,932.39
Jefferson,2020-05-23,-1345.64
Jefferson,2020-05-23,55.56
Jefferson,2020-05-23,-62.48
Jefferson,2020-05-23,0.56
Jefferson,2020-05-23,12.35
Jefferson,2020-05-23,-1.87
Jefferson,2020-05-23,-11.04
Jefferson,2020-05-23,4.12
Jefferson,2020-05-23,-3.37
Jefferson,2020-05-23,3.74
Jefferson,2020-05-23,84.37
Jefferson,2020-05-23,-83.81
Jefferson,2020-05-23,21.7
Jefferson,2020-05-23,-12.72
Jefferson,2020-05-24,287.35
Jefferson,2020-05-24,-207.65
Jefferson,2020-05-24,287.35
Jefferson,2020-05-24,-376.21
Jefferson,2020-05-24,-0.56
Jefferson,2020-05-24,-3.55
Jefferson,2020-05-24,17.59
Jefferson,2020-05-24,-11.04
Jefferson,2020-05-24,-5.05
Jefferson,2020-05-24,1.12
Jefferson,2020-05-24,416.8
Jefferson,2020-05-24,935.19
Jefferson,2020-05-24,-1348.44
Jefferson,2020-05-24,55.56
Jefferson,2020-05-24,-62.48
Jefferson,2020-05-24,0.56
Jefferson,2020-05-24,12.35
Jefferson,2020-05-24,-1.87
Jefferson,2020-05-24,-11.04
Jefferson,2020-05-24,4.12
Jefferson,2020-05-24,-3.37
Jefferson,2020-05-24,3.74
Jefferson,2020-05-24,86.99
Jefferson,2020-05-24,-86.43
Jefferson,2020-05-24,23.01
Jefferson,2020-05-24,-13.66
Jefferson,2020-05-25,289.97
Jefferson,2020-05-25,-210.65
Jefferson,2020-05-25,291.28
Jefferson,2020-05-25,-380.14
Jefferson,2020-05-25,0.0
Jefferson,2020-05-25,-4.12
Jefferson,2020-05-25,17.59
Jefferson,2020-05-25,-11.04
Jefferson,2020-05-25,-4.49
Jefferson,2020-05-25,0.75
Jefferson,2020-05-25,427.47
Jefferson,2020-05-25,933.69
Jefferson,2020-05-25,-1357.8
Jefferson,2020-05-25,55.56
Jefferson,2020-05-25,-62.48
Jefferson,2020-05-25,0.56
Jefferson,2020-05-25,12.35
Jefferson,2020-05-25,-1.87
Jefferson,2020-05-25,-11.04
Jefferson,2020-05-25,3.93
Jefferson,2020-05-25,-3.18
Jefferson,2020-05-25,3.74
Jefferson,2020-05-25,88.11
Jefferson,2020-05-25,-87.55
Jefferson,2020-05-25,23.76
Jefferson,2020-05-25,-13.66
Jefferson,2020-05-26,292.03
Jefferson,2020-05-26,-212.33
Jefferson,2020-05-26,295.58
Jefferson,2020-05-26,-385.56
Jefferson,2020-05-26,0.19
Jefferson,2020-05-26,-4.3
Jefferson,2020-05-26,17.59
Jefferson,2020-05-26,-11.04
Jefferson,2020-05-26,-4.49
Jefferson,2020-05-26,0.75
Jefferson,2020-05-26,440.38
Jefferson,2020-05-26,927.15
Jefferson,2020-05-26,-1363.97
Jefferson,2020-05-26,56.68
Jefferson,2020-05-26,-63.79
Jefferson,2020-05-26,0.56
Jefferson,2020-05-26,12.35
Jefferson,2020-05-26,-1.68
Jefferson,2020-05-26,-11.22
Jefferson,2020-05-26,3.93
Jefferson,2020-05-26,-3.18
Jefferson,2020-05-26,3.93
Jefferson,2020-05-26,88.86
Jefferson,2020-05-26,-88.49
Jefferson,2020-05-26,24.51
Jefferson,2020-05-26,-13.28
Jefferson,2020-05-27,296.14
Jefferson,2020-05-27,-217.57
Jefferson,2020-05-27,297.08
Jefferson,2020-05-27,-387.06
Jefferson,2020-05-27,0.56
Jefferson,2020-05-27,-4.68
Jefferson,2020-05-27,17.59
Jefferson,2020-05-27,-10.85
Jefferson,2020-05-27,-4.49
Jefferson,2020-05-27,0.56
Jefferson,2020-05-27,449.92
Jefferson,2020-05-27,929.2
Jefferson,2020-05-27,-1375.75
Jefferson,2020-05-27,57.06
Jefferson,2020-05-27,-63.98
Jefferson,2020-05-27,0.56
Jefferson,2020-05-27,12.35
Jefferson,2020-05-27,-1.31
Jefferson,2020-05-27,-11.41
Jefferson,2020-05-27,3.74
Jefferson,2020-05-27,-3.18
Jefferson,2020-05-27,3.93
Jefferson,2020-05-27,89.42
Jefferson,2020-05-27,-89.05
Jefferson,2020-05-27,25.63
Jefferson,2020-05-27,-14.03
Jefferson,2020-05-28,303.06
Jefferson,2020-05-28,-223.93
Jefferson,2020-05-28,300.82
Jefferson,2020-05-28,-391.74
Jefferson,2020-05-28,0.75
Jefferson,2020-05-28,-4.86
Jefferson,2020-05-28,17.59
Jefferson,2020-05-28,-10.66
Jefferson,2020-05-28,-4.49
Jefferson,2020-05-28,0.37
Jefferson,2020-05-28,460.77
Jefferson,2020-05-28,923.97
Jefferson,2020-05-28,-1381.37
Jefferson,2020-05-28,57.62
Jefferson,2020-05-28,-64.54
Jefferson,2020-05-28,0.56
Jefferson,2020-05-28,12.35
Jefferson,2020-05-28,-1.12
Jefferson,2020-05-28,-11.79
Jefferson,2020-05-28,4.12
Jefferson,2020-05-28,-3.37
Jefferson,2020-05-28,3.93
Jefferson,2020-05-28,91.67
Jefferson,2020-05-28,-91.29
Jefferson,2020-05-28,25.82
Jefferson,2020-05-28,-13.47
Jefferson,2020-05-29,308.3
Jefferson,2020-05-29,-229.73
Jefferson,2020-05-29,309.61
Jefferson,2020-05-29,-400.72
Jefferson,2020-05-29,1.31
Jefferson,2020-05-29,-5.43
Jefferson,2020-05-29,17.59
Jefferson,2020-05-29,-10.66
Jefferson,2020-05-29,-4.3
Jefferson,2020-05-29,0.19
Jefferson,2020-05-29,460.77
Jefferson,2020-05-29,923.97
Jefferson,2020-05-29,-1381.18
Jefferson,2020-05-29,57.62
Jefferson,2020-05-29,-64.73
Jefferson,2020-05-29,0.56
Jefferson,2020-05-29,12.72
Jefferson,2020-05-29,-1.31
Jefferson,2020-05-29,-11.97
Jefferson,2020-05-29,4.68
Jefferson,2020-05-29,-3.93
Jefferson,2020-05-29,3.93
Jefferson,2020-05-29,92.79
Jefferson,2020-05-29,-92.42
Jefferson,2020-05-29,27.5
Jefferson,2020-05-29,-14.22
Jefferson,2020-05-30,314.1
Jefferson,2020-05-30,-236.28
Jefferson,2020-05-30,314.1
Jefferson,2020-05-30,-405.39
Jefferson,2020-05-30,2.24
Jefferson,2020-05-30,-6.36
Jefferson,2020-05-30,17.59
Jefferson,2020-05-30,-10.29
Jefferson,2020-05-30,-3.74
Jefferson,2020-05-30,-0.75
Jefferson,2020-05-30,473.86
Jefferson,2020-05-30,931.82
Jefferson,2020-05-30,-1401.95
Jefferson,2020-05-30,57.43
Jefferson,2020-05-30,-64.73
Jefferson,2020-05-30,0.56
Jefferson,2020-05-30,12.72
Jefferson,2020-05-30,-1.31
Jefferson,2020-05-30,-11.97
Jefferson,2020-05-30,5.05
Jefferson,2020-05-30,-3.93
Jefferson,2020-05-30,3.55
Jefferson,2020-05-30,94.47
Jefferson,2020-05-30,-94.1
Jefferson,2020-05-30,28.06
Jefferson,2020-05-30,-14.22
Jefferson,2020-05-31,324.2
Jefferson,2020-05-31,-246.19
Jefferson,2020-05-31,318.03
Jefferson,2020-05-31,-410.07
Jefferson,2020-05-31,2.62
Jefferson,2020-05-31,-6.73
Jefferson,2020-05-31,17.59
Jefferson,2020-05-31,-10.29
Jefferson,2020-05-31,-3.18
Jefferson,2020-05-31,-1.31
Jefferson,2020-05-31,473.86
Jefferson,2020-05-31,940.8
Jefferson,2020-05-31,-1410.92
Jefferson,2020-05-31,57.43
Jefferson,2020-05-31,-64.73
Jefferson,2020-05-31,0.56
Jefferson,2020-05-31,12.72
Jefferson,2020-05-31,-1.31
Jefferson,2020-05-31,-11.79
Jefferson,2020-05-31,5.43
Jefferson,2020-05-31,-4.49
Jefferson,2020-05-31,3.55
Jefferson,2020-05-31,96.53
Jefferson,2020-05-31,-96.16
Jefferson,2020-05-31,28.44
Jefferson,2020-05-31,-14.22
Jefferson,2020-06-01,332.99
Jefferson,2020-06-01,-254.98
Jefferson,2020-06-01,321.96
Jefferson,2020-06-01,-414.37
Jefferson,2020-06-01,2.62
Jefferson,2020-06-01,-6.73
Jefferson,2020-06-01,17.59
Jefferson,2020-06-01,-10.29
Jefferson,2020-06-01,-2.99
Jefferson,2020-06-01,-1.5
Jefferson,2020-06-01,473.86
Jefferson,2020-06-01,953.52
Jefferson,2020-06-01,-1423.65
Jefferson,2020-06-01,60.05
Jefferson,2020-06-01,-67.35
Jefferson,2020-06-01,0.56
Jefferson,2020-06-01,12.72
Jefferson,2020-06-01,-1.31
Jefferson,2020-06-01,-11.79
Jefferson,2020-06-01,7.48
Jefferson,2020-06-01,-6.55
Jefferson,2020-06-01,3.55
Jefferson,2020-06-01,97.65
Jefferson,2020-06-01,-97.09
Jefferson,2020-06-01,28.62
Jefferson,2020-06-01,-14.4
Jefferson,2020-06-02,337.48
Jefferson,2020-06-02,-258.54
Jefferson,2020-06-02,324.95
Jefferson,2020-06-02,-418.49
Jefferson,2020-06-02,2.81
Jefferson,2020-06-02,-6.92
Jefferson,2020-06-02,17.59
Jefferson,2020-06-02,-10.1
Jefferson,2020-06-02,-2.43
Jefferson,2020-06-02,-2.24
Jefferson,2020-06-02,475.92
Jefferson,2020-06-02,962.5
Jefferson,2020-06-02,-1434.5
Jefferson,2020-06-02,64.92
Jefferson,2020-06-02,-72.4
Jefferson,2020-06-02,0.75
Jefferson,2020-06-02,12.53
Jefferson,2020-06-02,-1.5
Jefferson,2020-06-02,-11.6
Jefferson,2020-06-02,7.48
Jefferson,2020-06-02,-5.99
Jefferson,2020-06-02,2.99
Jefferson,2020-06-02,99.9
Jefferson,2020-06-02,-99.34
Jefferson,2020-06-02,31.05
Jefferson,2020-06-02,-16.28
Jefferson,2020-06-03,337.3
Jefferson,2020-06-03,-258.35
Jefferson,2020-06-03,329.63
Jefferson,2020-06-03,-423.73
Jefferson,2020-06-03,3.18
Jefferson,2020-06-03,-6.92
Jefferson,2020-06-03,17.21
Jefferson,2020-06-03,-9.92
Jefferson,2020-06-03,-2.81
Jefferson,2020-06-03,-2.06
Jefferson,2020-06-03,484.53
Jefferson,2020-06-03,958.95
Jefferson,2020-06-03,-1439.73
Jefferson,2020-06-03,66.04
Jefferson,2020-06-03,-73.33
Jefferson,2020-06-03,0.75
Jefferson,2020-06-03,12.53
Jefferson,2020-06-03,-1.31
Jefferson,2020-06-03,-11.79
Jefferson,2020-06-03,7.67
Jefferson,2020-06-03,-5.8
Jefferson,2020-06-03,2.62
Jefferson,2020-06-03,103.45
Jefferson,2020-06-03,-102.89
Jefferson,2020-06-03,31.43
Jefferson,2020-06-03,-15.9
Jefferson,2020-06-04,339.92
Jefferson,2020-06-04,-260.97
Jefferson,2020-06-04,331.87
Jefferson,2020-06-04,-426.72
Jefferson,2020-06-04,3.37
Jefferson,2020-06-04,-7.11
Jefferson,2020-06-04,17.21
Jefferson,2020-06-04,-9.54
Jefferson,2020-06-04,-2.81
Jefferson,2020-06-04,-2.43
Jefferson,2020-06-04,512.21
Jefferson,2020-06-04,935.94
Jefferson,2020-06-04,-1444.41
Jefferson,2020-06-04,66.22
Jefferson,2020-06-04,-73.52
Jefferson,2020-06-04,0.75
Jefferson,2020-06-04,12.53
Jefferson,2020-06-04,-1.31
Jefferson,2020-06-04,-11.79
Jefferson,2020-06-04,7.86
Jefferson,2020-06-04,-5.99
Jefferson,2020-06-04,2.81
Jefferson,2020-06-04,104.01
Jefferson,2020-06-04,-103.64
Jefferson,2020-06-04,32.36
Jefferson,2020-06-04,-16.46
Jefferson,2020-06-05,344.41
Jefferson,2020-06-05,-264.15
Jefferson,2020-06-05,336.36
Jefferson,2020-06-05,-432.71
Jefferson,2020-06-05,3.55
Jefferson,2020-06-05,-7.48
Jefferson,2020-06-05,17.21
Jefferson,2020-06-05,-9.54
Jefferson,2020-06-05,-2.62
Jefferson,2020-06-05,-2.62
Jefferson,2020-06-05,527.74
Jefferson,2020-06-05,927.9
Jefferson,2020-06-05,-1451.89
Jefferson,2020-06-05,66.6
Jefferson,2020-06-05,-73.89
Jefferson,2020-06-05,0.75
Jefferson,2020-06-05,12.72
Jefferson,2020-06-05,-1.5
Jefferson,2020-06-05,-11.79
Jefferson,2020-06-05,9.54
Jefferson,2020-06-05,-7.48
Jefferson,2020-06-05,2.62
Jefferson,2020-06-05,107.57
Jefferson,2020-06-05,-107.19
Jefferson,2020-06-05,32.18
Jefferson,2020-06-05,-15.15
Jefferson,2020-06-06,353.39
Jefferson,2020-06-06,-273.88
Jefferson,2020-06-06,341.04
Jefferson,2020-06-06,-437.57
Jefferson,2020-06-06,3.55
Jefferson,2020-06-06,-7.67
Jefferson,2020-06-06,17.21
Jefferson,2020-06-06,-9.54
Jefferson,2020-06-06,-2.62
Jefferson,2020-06-06,-2.62
Jefferson,2020-06-06,565.16
Jefferson,2020-06-06,895.72
Jefferson,2020-06-06,-1456.38
Jefferson,2020-06-06,65.85
Jefferson,2020-06-06,-73.89
Jefferson,2020-06-06,0.75
Jefferson,2020-06-06,12.72
Jefferson,2020-06-06,-1.31
Jefferson,2020-06-06,-11.97
Jefferson,2020-06-06,9.92
Jefferson,2020-06-06,-7.67
Jefferson,2020-06-06,2.43
Jefferson,2020-06-06,110.37
Jefferson,2020-06-06,-110.0
Jefferson,2020-06-06,32.36
Jefferson,2020-06-06,-14.97
Jefferson,2020-06-07,364.05
Jefferson,2020-06-07,-284.73
Jefferson,2020-06-07,341.41
Jefferson,2020-06-07,-438.13
Jefferson,2020-06-07,3.55
Jefferson,2020-06-07,-7.67
Jefferson,2020-06-07,17.21
Jefferson,2020-06-07,-9.54
Jefferson,2020-06-07,-2.43
Jefferson,2020-06-07,-2.81
Jefferson,2020-06-07,565.16
Jefferson,2020-06-07,901.52
Jefferson,2020-06-07,-1462.18
Jefferson,2020-06-07,65.85
Jefferson,2020-06-07,-73.89
Jefferson,2020-06-07,0.94
Jefferson,2020-06-07,12.91
Jefferson,2020-06-07,-1.68
Jefferson,2020-06-07,-11.97
Jefferson,2020-06-07,9.92
Jefferson,2020-06-07,-7.67
Jefferson,2020-06-07,2.43
Jefferson,2020-06-07,111.87
Jefferson,2020-06-07,-111.5
Jefferson,2020-06-07,32.36
Jefferson,2020-06-07,-14.22
Jefferson,2020-06-08,370.6
Jefferson,2020-06-08,-290.9
Jefferson,2020-06-08,342.35
Jefferson,2020-06-08,-440.19
Jefferson,2020-06-08,3.74
Jefferson,2020-06-08,-7.86
Jefferson,2020-06-08,17.21
Jefferson,2020-06-08,-9.17
Jefferson,2020-06-08,-2.62
Jefferson,2020-06-08,-2.81
Jefferson,2020-06-08,576.38
Jefferson,2020-06-08,894.41
Jefferson,2020-06-08,-1465.74
Jefferson,2020-06-08,66.79
Jefferson,2020-06-08,-75.58
Jefferson,2020-06-08,0.94
Jefferson,2020-06-08,13.1
Jefferson,2020-06-08,-1.68
Jefferson,2020-06-08,-12.16
Jefferson,2020-06-08,10.1
Jefferson,2020-06-08,-7.86
Jefferson,2020-06-08,2.43
Jefferson,2020-06-08,111.87
Jefferson,2020-06-08,-111.5
Jefferson,2020-06-08,32.36
Jefferson,2020-06-08,-13.84
Jefferson,2020-06-09,380.14
Jefferson,2020-06-09,-299.88
Jefferson,2020-06-09,344.03
Jefferson,2020-06-09,-442.81
Jefferson,2020-06-09,3.93
Jefferson,2020-06-09,-8.04
Jefferson,2020-06-09,17.21
Jefferson,2020-06-09,-8.98
Jefferson,2020-06-09,-2.43
Jefferson,2020-06-09,-3.18
Jefferson,2020-06-09,591.72
Jefferson,2020-06-09,889.36
Jefferson,2020-06-09,-1476.21
Jefferson,2020-06-09,67.72
Jefferson,2020-06-09,-76.33
Jefferson,2020-06-09,1.12
Jefferson,2020-06-09,13.1
Jefferson,2020-06-09,-1.87
Jefferson,2020-06-09,-12.16
Jefferson,2020-06-09,10.1
Jefferson,2020-06-09,-7.86
Jefferson,2020-06-09,2.81
Jefferson,2020-06-09,115.24
Jefferson,2020-06-09,-115.24
Jefferson,2020-06-09,32.36
Jefferson,2020-06-09,-13.1
Jefferson,2020-06-10,390.05
Jefferson,2020-06-10,-307.93
Jefferson,2020-06-10,346.28
Jefferson,2020-06-10,-447.67
Jefferson,2020-06-10,3.93
Jefferson,2020-06-10,-8.04
Jefferson,2020-06-10,17.21
Jefferson,2020-06-10,-9.17
Jefferson,2020-06-10,-1.68
Jefferson,2020-06-10,-3.74
Jefferson,2020-06-10,599.2
Jefferson,2020-06-10,887.67
Jefferson,2020-06-10,-1481.83
Jefferson,2020-06-10,67.53
Jefferson,2020-06-10,-76.33
Jefferson,2020-06-10,1.12
Jefferson,2020-06-10,13.1
Jefferson,2020-06-10,-1.87
Jefferson,2020-06-10,-12.16
Jefferson,2020-06-10,11.22
Jefferson,2020-06-10,-8.98
Jefferson,2020-06-10,2.81
Jefferson,2020-06-10,215.7
Jefferson,2020-06-10,-215.7
Jefferson,2020-06-10,32.36
Jefferson,2020-06-10,-12.35
Jefferson,2020-06-11,401.09
Jefferson,2020-06-11,-318.78
Jefferson,2020-06-11,347.59
Jefferson,2020-06-11,-449.92
Jefferson,2020-06-11,3.93
Jefferson,2020-06-11,-8.04
Jefferson,2020-06-11,17.21
Jefferson,2020-06-11,-9.17
Jefferson,2020-06-11,-1.68
Jefferson,2020-06-11,-3.74
Jefferson,2020-06-11,599.76
Jefferson,2020-06-11,898.52
Jefferson,2020-06-11,-1493.24
Jefferson,2020-06-11,70.53
Jefferson,2020-06-11,-79.32
Jefferson,2020-06-11,1.12
Jefferson,2020-06-11,13.1
Jefferson,2020-06-11,-1.87
Jefferson,2020-06-11,-12.16
Jefferson,2020-06-11,11.79
Jefferson,2020-06-11,-9.54
Jefferson,2020-06-11,3.74
Jefferson,2020-06-11,215.32
Jefferson,2020-06-11,-216.26
Jefferson,2020-06-11,32.55
Jefferson,2020-06-11,-11.79
Jefferson,2020-06-12,417.37
Jefferson,2020-06-12,-327.01
Jefferson,2020-06-12,340.48
Jefferson,2020-06-12,-451.6
Jefferson,2020-06-12,3.93
Jefferson,2020-06-12,-7.86
Jefferson,2020-06-12,17.4
Jefferson,2020-06-12,-9.35
Jefferson,2020-06-12,-1.68
Jefferson,2020-06-12,-3.93
Jefferson,2020-06-12,608.93
Jefferson,2020-06-12,900.4
Jefferson,2020-06-12,-1503.9
Jefferson,2020-06-12,70.34
Jefferson,2020-06-12,-79.51
Jefferson,2020-06-12,1.12
Jefferson,2020-06-12,13.28
Jefferson,2020-06-12,-2.06
Jefferson,2020-06-12,-12.16
